"Butterfly logo t-shirt", "Like Monarchs, the Butterfly Logo T-Shirt is delicate in appearance, but built to endure migrations of epic proportions. Artist Nikki McClure s work floats across a canvas of 100% organic cotton that s ringspun for softness. The slightly-shaped tee has an athletic, classic boy fit and features a traditional crew neck. PVC- and phthalate-free inks are easier on the environment. Taped shoulder seams provide a no-chafe fit. Recyclable through the Common Threads Recycling Program. Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Dala horse t-shirt", "Originally fashioned from wood scraps by Swedish carvers on long winter nights, Dala horses exude a playful spirit and embody ingenuity and resourcefulness. The Dala Horse T-Shirt s original artwork by Mary Helt is printed on 100% organic cotton using PVC- and phthalate-free inks. The slightly-shaped tee has an athletic, classic boy fit and features a traditional crew neck. Taped shoulder seams are soft next-to-skin. Recyclable through the Common Threads Recycling Program. Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Ditch the car-ride t-shirt", "The fun is in the getting there - enjoy the ride with the Ditch the Car-Ride T-Shirt. Artist Nikki McClure s paper cutout artwork floats across the shirt s 100% organic cotton fabric. The slightly-shaped tee has an athletic, classic boy fit and features a traditional crew neck. PVC- and phthalate-free inks are easier on the environment. Taped shoulder seams won t chafe under a pack. Recyclable through the Common Threads Recycling Program. Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Down sweater", "There s much to see 14,000 feet up at the Chasm View bivy: a vertigo-inducing panorama of the Diamond and alpenglow over the Rockies. There s also chilly air in any season, and that s where our Down Sweater comes in. It delivers minimal weight, superb compressibility and high-loft warmth. The polyester shell does more than look sharp: It s tear-resistant, windproof, has a DWR (durable water repellent) finish, and is made from 100% recycled polyester. Details include top-quality European goose down, a quilted-through construction, two exterior zippered pockets, a stretch-mesh interior chest pocket that doubles as a zippered stuff sack and a carabiner clip-in loop. A drawcord hem helps trap heat. Details: Shell fabric is superlight, windproof and water-resistant with high tear-strength Quilted construction stabilizes premium 800-fill-power goose down Pockets: zippered handwarmers and one interior, zippered stretch-mesh that doubles as a stuff sack; with carabiner clip-in loop Nylon-bound elastic cuffs Drawcord hem Fabric: Shell and lining: 1.4-oz 22-denier 100% all-recycled polyester ripstop with a Deluge DWR (durable water repellent) finish. Insulation: 800-fill-power premium European goose down Weight: 320 g  Made in China."
"El cap jkt", "Stuff the El Cap Jacket into your pack on your next Winds walkabout - its lightweight, layerable nature makes it a classic. The double-faced and brushed polyester fleece (78% recycled) wicks moisture and dries quickly. The feminine contouring includes on-seam handwarmer pockets. Recyclable through the Common Threads Recycling Program. Details: Made of lightweight, packable and quick-to-dry recycled polyester Polyester satin taffeta trim at front zipper, pockets and shoulder seams adds feminine detail Front on-seam handwarmer pockets Side panels and seams provide a flattering, feminine fit Drop tail Spandex binding clean-finishes inside neck seam Fabric: 5.7-oz 100% polyester (78% recycled) brushed double-faced fleece. Recyclable through the Common Threads Recycling Program Weight: 286 g  Made in Colombia."
"Elsa top", "When shade-seeking at Nine Palms starts to resemble a full-time job, head for plaza tacos and cold ones in the airy Elsa Top. The incredibly lightweight, 100% organic cotton blouse can be worn on or off the shoulder depending on the fiesta factor; the gathers around the neckline and sleeves add a feminine touch. Hip length with an elastic cinch at the hem. Recyclable through the Common Threads Recycling Program. Details: Light and airy organic cotton lawn Blousy top to be worn on or off the shoulder Gathers around neckline and sleeves for feminine appeal Hip length with elastic cinch at hem Fabric: 2.2-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Elsa tunic", "The Elsa Tunic flourishes in heat-prone latitudes where its cool nature is an asset. Made from our lightest organic cotton weave, the loose-fitting shirt promotes airflow in sticky conditions. Highly versatile, the mid-thigh top can be worn with leggings, jeans, shorts, or over swimwear. A scoop neck with yoke dart and shirring detail lend feminine style; pockets on side seams stash loose items. Recyclable through the Common Threads Recycling Program. Details: Light and airy organic cotton lawn Scoop neck with yoke dart and shirring detail Pockets on side seams Mid-thigh tunic to can be layered with leggings, jeans or shorts Fabric: 2.2-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Gravitee tank", "The Gravitee s racerback and full shelf bra offer all the support and unrestricted movement of a traditional tank but in a bold and relaxed silhouette. The banded hem sits snugly on the hips, providing comfort under a harness and modesty during inverted poses. The Gravitee s light, breathable 54% organic cotton  41% Tencel  5% spandex blend and non-compression styling work together to keep the air circulating. Recyclable through the Common Threads Recycling Program. Details: A blend of organic cotton and Tencel, with a touch of spandex for stretch and performance A racerback tank with feminine twist at center front Full shelf bra for active support Wide hem band sits snugly on hips Fabric: 6.1-oz 54% organic cotton  41% Tencel  5% spandex jersey. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Guide jkt", "Sharp granite, sticky verglas, untracked lines - enjoy them all in this all-around workhorse soft shell. Extremely durable, stretchy and breathable, the 4-way-stretch polyester double weave allows for an excellent fit while resisting wind, water and snow. A chamois lining on the collar, chin guard and wind flap complements the soft, brushed interior for next-to-skin comfort. The regular-coil center-front zipper with DWR (durable water repellent) finish, three external pockets, articulated arms, a drawcord hem and self-fabric cuff tabs round out the details. Recyclable through the Common Threads Recycling Program. Details: Burly, 4-way-stretch double-weave polyester is water- and wind-resistant and highly breathable Brushed interior for next-to-skin comfort with DWR (durable water repellent finish) Chamois-lined collar, chin guard, and wind flap External pockets: two handwarmers with zipper garages, one lower left arm"
"Hills t-shirt", "Head for the hills wearing the simply-designed Hills T-Shirt. Artist Mary Helt s modern graphic is printed with PVC- and phthalate-free inks on a canvas of 100% organic cotton. The lightweight shirt s Anika fit features a longer torso that s form-fitting, shorter sleeves and wide, deep neckline. Ringspun fabric yarns and taped shoulder seams add softness. Recyclable through the Common Threads Recycling Program. Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Inga shorts", "Long rides continue after the session s over with the Inga Shorts. An extended 11 inseam and pinstripe organic cotton canvas offer a graceful alternative to denim. The slim-fitting shorts have a low rise and shaped waistband, plus five-pocket jean styling and topstitching for a durable finish. With a zip fly and button closure. Recyclable through the Common Threads Recycling Program. Details: Soft, sturdy organic cotton canvas Shaped waistband with belt loops; zip fly with logo shank button closure Five-pocket-jean styling and topstitching Low rise Inseam is 11 Fabric: 8.7-oz 100% organic cotton canvas. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Inter-continental capris", "Inter-Continental Capris recover quickly from night flights and sudden downpours because, unlike the rest of us, they are made from a stretch-woven blend of 52% nylon  48% polyester and have a DWR (durable water repellent) finish. The capris feature a seamless waistband and a zip fly with button closure. With two front slant pockets and two zippered welted security pockets - one on the right side and one in back. Regular rise; inseam (size 8) is 24 . Recyclable through the Common Threads Recycling Program. Details: Mechanical stretch-woven fabric with DWR (durable water repellent) finish 1 waistband (with belt loops); zip fly with button closure Two front pockets; zippered welted back and side pockets Forward-angled side seams Regular rise Inseam is 24 Fabric: 4.5-oz 52% nylon  48% polyester with DWR finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
